first,tempo,scale,chroma_stft,zero_crossing_rate,rolloff,spectral_centroid,spectral_bandwidth,rmse,dance,percentile_10,percentile_90,dynam_comp
139,0.5,0.0,0.5027804593127942,0.09339426777945779,0.11916962493589621,0.12916602255141107,0.17091086761663407,0.6865824596991487,0.23654023582438555,0.21310348194048323,0.7780633382223852,0.24453528569877883
140,0.75,1.0,0.43163147112549016,0.12296053705881306,0.18282308645284756,0.1826277591565569,0.21822338728731458,0.518278227825819,0.37630683698115336,0.31632086042457114,0.4897968830265405,0.19482554139910035
141,1.0,0.0,0.40814196000838193,0.17251423847870437,0.23639045922456536,0.2367096821047938,0.2905955061364815,0.5218970466233628,0.13473461290827388,0.21817290821952842,0.7245509033266578,0.3147711830273463
142,0.0,1.0,0.12356933713925668,0.14967126393407718,0.17715133067306518,0.22588935005347008,0.23780941701418246,0.2328121920999385,0.32498557443451165,0.10476454548459879,0.29746074173353826,0.8976215783058534
143,0.25,0.0,0.36534613239980185,0.30099489724768574,0.5010242666214927,0.4620554421460569,0.5681420659716112,0.25447639812645567,0.4744488331464109,0.20623083335777,0.24330604364598032,0.20116643266364642
144,0.5,1.0,0.5495012765227634,0.053417628748033796,0.07829891503896856,0.0775746797389427,0.1320131948791145,0.5033497418180326,0.26929034767947263,0.2434046447907878,0.5562214128001853,0.2918596684506521
145,0.75,0.0,0.47123226114669076,0.11690061007741565,0.12462495803800411,0.1404938866040359,0.18685686428705997,0.5784120680950008,0.28529217831157716,0.4500626806782562,0.8066066528413371,0.22638496389021986
146,1.0,1.0,0.44222943697012534,0.1542640685179412,0.218923161936151,0.20622552552704812,0.22808483031351248,0.44652711773643516,0.1350171053624853,0.17984646516859462,0.5595245441776329,0.2679608773516696
147,0.0,0.0,0.3160284473208155,0.09324540115329238,0.11226545643542493,0.12329908666979585,0.1662369183515876,0.45945895797417,0.3199656238971289,0.35070858869434923,0.42503669191697463,0.15196756530569322
148,0.25,1.0,0.1537447505142557,0.1645637581662065,0.26914678810631465,0.27601413742938574,0.3357785181814197,0.44460625811666366,0.375717214140643,0.15810779411772813,0.4502666914525452,0.26164007452248905
149,0.5,0.0,0.3160002833214267,0.3914290625274619,0.5143809741865604,0.4994365932701259,0.5725765120840818,0.3243424933968757,0.24482746866173186,0.05794235846062201,0.3782512920459123,0.32995341515197335
150,0.75,1.0,0.6867773385735189,0.050598917424352394,0.10409479563199885,0.10571544961809236,0.1989835238615999,0.4575838833100524,0.4267547467113704,0.2755992593392949,0.39732008918883605,0.23663100027257203
151,1.0,0.0,0.8281403332221486,0.09157995774214818,0.163287934442138,0.14946138616813637,0.18449816472168967,0.4743235860174915,0.3008247632142851,0.2648155015075716,0.4165253449761004,0.18518916567145208
152,0.0,1.0,0.3406849778902096,0.09900443109404802,0.12520211170510043,0.13045052408144095,0.19563852428755513,0.28659930374335996,0.40439171701973725,0.24531135519648714,0.2772007148230387,0.22823473504907102
153,0.25,0.0,0.7184330433492292,0.05745903888169727,0.16267241532579624,0.16046938353529128,0.28113991845419556,0.2782570137280768,0.4605847650053167,0.17502106276234428,0.24943568861087875,0.2500024234594991
154,0.5,1.0,0.44187927858966464,0.1581957701675887,0.29044717090873395,0.2705818821090304,0.4226640061106544,0.3933662659699884,0.6127578587409472,0.30826850786920085,0.3044930542612217,0.1125583297503118
155,0.75,0.0,0.5204483246308675,0.16579786784033854,0.22334554414969768,0.2097383255346111,0.2752470464473306,0.45969432879224886,0.4662285389830024,0.41998541425372776,0.3654770427863486,0.07360045330722337
156,1.0,1.0,0.6067268451465547,0.12432935413330465,0.1725219349834985,0.16909842105763637,0.22327740412033634,0.5112468032612625,0.37913671161007984,0.3246994957891328,0.4678230838890407,0.13360122274101513
157,0.0,0.0,0.290372199862669,0.14994588589540148,0.22850647548933245,0.23211887930917996,0.2904494475235204,0.07891145545012367,0.5115686341349216,0.09835429500591052,0.10125561947078962,0.3596821504978393
158,0.25,1.0,0.3231626615988284,0.17860632970722184,0.24030744409547,0.24500155614837418,0.3178486862809197,0.1695522032533946,0.3715329282587295,0.1086440775738586,0.18713488886677548,0.30712823413006013
159,0.5,0.0,0.37749196222577164,0.20305622111378627,0.2719950955610454,0.2612830786346793,0.31183686512947617,0.1842453485647833,0.18825438901134728,0.06322911573857776,0.23907709580795292,0.40876413119233906
160,0.75,1.0,0.40344172479695123,0.26797133231998765,0.3936303647044926,0.3963223813787207,0.43251587246668965,0.23247275087279087,0.6379313002201781,0.10941776695301343,0.21269560632544188,0.3278274980827808
161,1.0,0.0,0.39639221269620484,0.2651579625875925,0.4628119115012238,0.4028844951466667,0.5048128847618982,0.279090571016111,0.2473090371822396,0.12505825952437827,0.2808136464448524,0.23140978233456164
162,0.0,1.0,0.18162175034211883,0.21514043488497273,0.3006270607706147,0.33960079695099105,0.427316992524199,0.12776406337625856,0.3693256395484036,0.027317521561997953,0.16473654753693706,0.6155568674290103
163,0.25,0.0,0.19507710105011783,0.21876927822641662,0.3184122186204945,0.3178200381868362,0.4044035454027291,0.22444276244975783,0.4408114182302468,0.18335485409878013,0.1915599088490477,0.1957772660625202
164,0.5,1.0,0.5903629309643627,0.04424934963478151,0.04393701482066113,0.0596411504644452,0.0857664475161954,0.5905091160557658,0.36874411684994945,0.5470516276191653,0.4896267148833605,0.10370921046118822
165,0.75,0.0,0.5412577369553918,0.09281583554989953,0.09636312330350878,0.1052737501951427,0.10607729784890144,0.6961339846122794,0.3253839439209165,0.5627273371021537,0.7622134665509308,0.16311863241856284
166,1.0,1.0,0.3742439595052134,0.08777788297123916,0.10071528539990553,0.11293999975513734,0.1058459702992677,0.8305962665139863,0.17791017009960813,0.5633348111457586,0.8008745003065709,0.12174909259252734
167,0.0,0.0,0.19663883685204672,0.07208619247014934,0.04895289505855235,0.0901783777832273,0.11880254143310469,0.41515803731702833,0.14880782221718214,0.32754608098631527,0.4554729170097783,0.41219920692258694
168,0.25,1.0,0.21763551875459636,0.0804688943164371,0.13305338384288976,0.14413313045505063,0.17807988212260864,0.5311197632628626,0.16677944989460253,0.16067553569325246,0.6309127599658763,0.309921601143602
169,0.5,0.0,0.24182166849837752,0.08412805924882907,0.14668478349770714,0.15859984444930916,0.2260035405069163,0.6967143089251927,0.2893093987635808,0.5858367202105352,0.7272597615669176,0.11367587744008212
170,0.75,1.0,0.4872036658597891,0.05219209838648732,0.06716620984174407,0.06659680737329814,0.08146594257136512,0.769294367685364,0.2917026532352809,0.3359955337354203,0.7756578428579736,0.1784615720261156
171,1.0,0.0,0.6086404207617435,0.09054703628149433,0.14607266390538162,0.1379888710874177,0.15698835250753296,0.5806766160989905,0.12245164749576795,0.17248936234718623,0.694381045085484,0.22402499319037078
172,0.0,1.0,0.4732278066108473,0.11416262073347183,0.12370528773578607,0.17115292349777725,0.24323288438850996,0.3232645589080385,0.20861612110522387,0.051310261976915794,0.5196601069422918,0.6831963111279117
173,0.25,0.0,0.602599663251046,0.22325839728496485,0.27095199913702633,0.3397948821190865,0.39069827800906404,0.5322112525083077,0.3309424414030659,0.18795576161482072,0.5863425611170521,0.5067498193967904
174,0.5,1.0,0.14055023206925318,0.10264500354799232,0.13836278694069082,0.15347329027869805,0.18359480959455407,0.5510496532422167,0.1483502766929775,0.21698438913779386,0.7018769386012323,0.22403952226804236
175,0.75,0.0,0.45255049185062085,0.07209712702070699,0.13257129210764027,0.12361267896565353,0.11903450765539139,0.6369319284340184,0.3380885667282388,0.4563581728815115,0.6312539178835811,0.1284351312070316
176,1.0,1.0,0.8104479820389351,0.06501652550649796,0.10557372163462782,0.09535708961872467,0.09625152526813396,0.5234301197174178,0.12853260414054513,0.2508392759592745,0.7387189408629232,0.2780669487285434
177,0.0,0.0,0.5473742640316095,0.10318641713494298,0.18122218303155846,0.19208294206108836,0.24964210613575655,0.15526329090574031,0.4515720069440722,0.07891995957100381,0.169146420104648,0.49751866945603157
178,0.25,1.0,0.22122548287071844,0.21691527982601244,0.3681162565983275,0.3555528888519087,0.43078190582597137,0.3386105916627163,0.21888721373451087,0.059239874237470014,0.42220426861416394,0.426834332845893
179,0.5,0.0,0.4540248982365343,0.13366081933896856,0.18194332147354103,0.1808214043595125,0.18444415467887876,0.33452109147237724,0.17632085472698977,0.11089360472887361,0.43749499754184307,0.34206454596480446
180,0.75,1.0,0.4641077151072744,0.15982624195091927,0.289482246956734,0.2682438119620123,0.29513771096804775,0.428629055650951,0.2685172341209934,0.12352266235453162,0.4583114761650165,0.2500295662058885
181,1.0,0.0,0.3147339542444301,0.19057172631475147,0.4159617868424498,0.3853571261758636,0.4923116387510313,0.8009882200731002,0.3009362526695314,0.6816433680193795,0.7295421780634735,0.08302445222749329
182,0.0,1.0,0.17868828064458567,0.0754629349110718,0.11090625425563398,0.12475831113530853,0.14370376983403513,0.5540765207578449,0.27098282736133467,0.46185077064125285,0.47529092887053576,0.09504511500524135
183,0.25,0.0,0.22200640331645805,0.2997957020154397,0.48174834137736117,0.5027538364617417,0.6186115414911523,0.4158698126473591,0.012558370242418126,0.15166774555083298,0.6140832851323741,0.5638641843309222
184,0.5,1.0,0.5799917483685371,0.08043965392410683,0.09431127310015253,0.09858500157689369,0.11552851174029401,0.5714592008754086,0.27548853138011886,0.22304337635777438,0.579739554735926,0.2085475778590965
185,0.75,0.0,0.6583662736527679,0.07163482732664307,0.10559856019226019,0.11423219955417369,0.1449671486712283,0.5557117063516809,0.4222689555418078,0.5137035027981418,0.5837984814198669,0.2051371221414945
186,1.0,1.0,0.4858231044419882,0.085857745662067,0.11118320511009179,0.12786437121184904,0.18754978230502303,0.685113003596107,0.346607441127999,0.6108783382327088,0.6302236072531315,0.10738387582114114
187,0.0,0.0,0.6951408904069425,0.18993390553257025,0.1547224740147503,0.26846949518563434,0.2948589458390471,0.28698727099916455,0.3786438404663522,0.05427150411862158,0.3091568976003209,0.8002768513414438
188,0.25,1.0,0.4458921230548189,0.1382068909142687,0.3091460340994883,0.293826600402081,0.470315496168793,0.49466439597383977,0.2886779251891128,0.3770171477615464,0.4533896594284366,0.19021230229329814
189,0.5,0.0,0.5592119712971014,0.08479997501291199,0.10117983276326026,0.09863036800394262,0.09999791587599427,0.3637856302591328,0.23841024361964747,0.1965711359078448,0.35333552504122673,0.24360360275343315
190,0.75,1.0,0.5801463350965256,0.11337569058819294,0.12931970896179268,0.14483532424921805,0.16406115727927767,0.4565098043964282,0.0548084862038268,0.0637448479048067,0.7099650097173451,0.43384659830727834
191,1.0,0.0,0.4887852635866601,0.13869376243146425,0.2861158456572874,0.2735981902872382,0.3713509833456821,0.7928642821259333,0.31397939391362095,0.5276340899927923,0.7182140376600946,0.10627735341217606
192,0.0,1.0,0.37417081717844225,0.2559113526574186,0.44082717036905184,0.40428419066461685,0.5203964886068132,0.26595730709518023,0.31293245055285157,0.16685851794313988,0.33956707924086865,0.29695708556605976
193,0.25,0.0,0.29704465065816515,0.1871182002754224,0.3062133630719731,0.2976483847293949,0.3463256583093451,0.2935523516930404,0.3612797234431499,0.1395903606009334,0.34054350894607177,0.36386012459828676
194,0.5,1.0,0.23444396173311163,0.20397666306524123,0.21983612260420307,0.2490681869555515,0.2644680954422011,0.16957590901661812,0.14051743932459215,0.05046407747258381,0.4446979757142546,0.7547272117781954
195,0.75,0.0,0.4447501149154231,0.2636869869532378,0.34826910661550964,0.38245712419244293,0.4520524522704613,0.34760908250623723,0.22447889929869644,0.23004621407728204,0.40459916625336195,0.35724262025048364
196,1.0,1.0,0.6272545123876411,0.25334387141376613,0.41809837630354335,0.45519962946124826,0.5553369333991133,0.5242670807554447,0.18006289535302725,0.22313278014341986,0.6708353973444515,0.45703636107243373
197,0.0,0.0,0.22695591094038964,0.4854558864211438,0.614238458239391,0.6111131079315401,0.668798947444505,0.15612193955434017,0.231512747654812,0.02793336560675772,0.24867839326183888,0.5225562412537931
198,0.25,1.0,0.6449350935412593,0.028931446013467307,0.02183967271400736,0.03333966486096628,0.10035577857054258,0.4317815908211768,0.3738378686816218,0.15717300355363753,0.5011349433092743,0.4037231485651216
199,0.5,0.0,0.5207528741466466,0.05584422161873382,0.04974050331502121,0.058640603023079135,0.04762804510753843,0.5748878916202629,0.1615487831617847,0.32721698539428623,0.5843720102500768,0.15831920154729537
200,0.75,1.0,0.40783236619420504,0.08488684333375922,0.09619019378518573,0.11484460814528394,0.1383905384971942,0.9329081718253964,0.28372570083947846,0.7773420637255767,0.8720274732415538,0.04576299743374912
201,1.0,0.0,0.45269456962361354,0.14305026463184475,0.1410229636284668,0.17699298779837397,0.22637708069064552,0.7454390804356729,0.02263629698405836,0.07325629415328785,0.9477932805311443,0.4267962582532811
202,0.0,1.0,0.26826083310371285,0.2644078882503631,0.22339288351001624,0.32864808801629886,0.3779255920445657,0.2757575768529097,0.2892305348805055,0.10856183495921945,0.3815224476420369,0.703480024772311
203,0.25,0.0,0.23605067586242265,0.2407381707912596,0.3513644629678543,0.359666825637814,0.443560628682991,0.5395248569837632,0.18839861654073758,0.04441045467016255,0.6202427688833096,0.3583502405158001
204,0.5,1.0,0.7111992041778563,0.03449635836781778,0.04639378147610009,0.054202535501441176,0.10828435311055387,0.6671052383471413,0.41489580123511394,0.43509762594780854,0.6264573697754595,0.20806659998396196
205,0.75,0.0,0.5064471388003859,0.07257934863910795,0.09742940668804687,0.10341563271292059,0.12372980181021886,0.737302913085877,0.13182666191008324,0.15431417159790958,0.9231736852435656,0.27910220390925156
206,1.0,1.0,0.5515145821208628,0.10346208209661788,0.1516498912816566,0.16605772974981065,0.274658899769888,0.699182359008392,0.21566133216061276,0.43783923504275435,0.8788346361670827,0.19192787803217704
207,0.0,0.0,0.718008061209198,0.17863919719101837,0.22271760703035404,0.2995057514890787,0.37882951874601584,0.3206435509269376,0.44747513509518133,0.13017903949241097,0.36041570701711717,0.6585154725684123
208,0.25,1.0,0.46759479655398734,0.6468431756350915,0.7235563160918741,0.7329296863886342,0.8320213079126518,0.41017356173037983,0.15005805664316837,0.028697940984654915,0.5310349748016877,0.45988008932626445
209,0.5,0.0,0.4663995080127629,0.1485522088279563,0.16811287926562538,0.18137303909116692,0.24228650893602968,0.5374218816785417,0.3346403812556863,0.432249865584102,0.5140161101742803,0.11686300114543793
210,0.75,1.0,0.32390091568728463,0.12641525231893716,0.13524950017150073,0.15848124241365225,0.2158853242287859,0.8244548171466349,0.18066005582572905,0.4486185315941545,0.8020917735264026,0.10516050648177896
211,1.0,0.0,0.948468708640694,0.2995048711057298,0.41834655100685014,0.4513048976650146,0.5471340928396999,0.5430259000072233,0.41410569987871143,0.27014163910540395,0.5019249983814711,0.4027205020539143
212,0.0,1.0,0.3574729284064828,0.21444539814813943,0.3194046474637316,0.3831640093997125,0.5337586133819836,0.37132954511019994,0.24775679503479314,0.01048488783892888,0.4325449325166004,0.6947779014410439
213,0.25,0.0,0.21359556118555303,0.12925102340364858,0.14437632914716286,0.16397330482081762,0.19806252783186037,0.5676827251976723,0.20570423253797812,0.27470112200146873,0.5389885471280437,0.20524936043443903
214,0.5,1.0,0.24767799384889846,0.10426712387011101,0.13327807795308613,0.14354513143569866,0.15246263816557587,0.7898510296102754,0.37674739470743446,0.754082999221769,0.674516984179912,0.027070895195105627
215,0.75,0.0,0.49506615071901217,0.1808378518403439,0.4399253721667199,0.390723147526253,0.574938791216913,0.5257235242921421,0.10069871600373191,0.34065609183373224,0.5953655507107044,0.3315253585779873
216,1.0,1.0,0.5156353283323318,0.10064413407448104,0.2553631011586281,0.24429008101011357,0.35421263374406103,1.0,0.34905683408422755,0.879878569223573,0.9608203058045901,0.0
217,0.0,0.0,0.24918350674159973,0.21908475648542805,0.19797621634127768,0.3222209702241037,0.4123135936774349,0.3094631057296921,0.30955761636669704,0.007343314251864152,0.46600483256797365,0.9118072838844656
218,0.25,1.0,0.4212665939026623,0.04996264813492812,0.018939365776848887,0.0264853003331755,0.020474234141957984,0.5761839070820833,0.26502821043224045,0.17461043183182473,0.6389182307491894,0.26040061806042375
219,0.5,0.0,0.665232404488837,0.02425242281323806,0.023812399880544868,0.037250159316491394,0.07213848225542988,0.7666193816512816,0.3353392435119831,0.5214074810458428,0.7406660714676235,0.1777398132303416
220,0.75,1.0,0.44550675967512215,0.08950031263494795,0.07481749470984005,0.11163103637523125,0.16313415834113423,0.7350260151925326,0.27103739081824124,0.11548805426961722,0.6615235704125761,0.20082397155795229
221,1.0,0.0,0.5776899719558029,0.23023319359747757,0.24230391611456864,0.31761380155414365,0.3877349168110143,0.9260968162647925,0.23918065713077444,0.7470948388424951,0.8989724209168756,0.1952381485180539
222,0.0,1.0,0.279849688314904,0.0451274719296638,0.017598228142751166,0.05770998538950618,0.0938424931598769,0.4491356553414568,0.20997143237399526,0.16670105242963817,0.5262582815280791,0.40096187633087343
223,0.25,0.0,0.47845601172126806,0.051613688831515916,0.06932062011142272,0.07330669847889398,0.06646561152238314,0.5590543695745958,0.1580081210674232,0.28052290784319717,0.6022012144446217,0.24183283053458993
224,0.5,1.0,0.4126515627761885,0.0630437265580475,0.03986187016759621,0.061220153452584296,0.06306517848805314,0.8138302977004086,0.38099276916068914,0.6573490090107399,0.8812332946541584,0.08758156050750028
225,0.75,0.0,0.4012586995756696,0.12361713973905956,0.1781172464703966,0.1777939420142926,0.19618680337976616,0.8397548239722076,0.3578247878522168,0.8343513232192337,0.811881194406616,0.12637312339267706
226,1.0,1.0,0.2408257348334236,0.20661333562485384,0.6059904922399799,0.4929987335345703,0.7644801721172164,0.9345189588573376,0.2272999987737285,0.7812169631560616,0.8363009372919744,0.038408340942606915
227,0.0,0.0,0.249293430410856,0.0950653457108985,0.10973667771126706,0.1319730141878419,0.14226314535583504,0.32292936483796125,0.17855120634178123,0.07246114098323708,0.35496840803923657,0.39217584874398587
228,0.25,1.0,0.7143389646619572,0.15153938398415417,0.23854370127252147,0.2894984362006866,0.3308192890083224,0.3185061164182502,0.25338706877571887,0.10356509830629224,0.46691750292703776,1.0
229,0.5,0.0,0.4337528087809465,0.2999430169426267,0.7359421403652067,0.6918211526151293,0.9563278583332668,0.575406406243044,0.2170758194671839,0.006841970819796235,0.5663846759422375,0.5460054718562071
230,0.75,1.0,0.5403847580638887,0.24223667773474128,0.2792991244965224,0.37617013461756055,0.4441549564055513,0.7425466761055968,0.35147337646433996,0.1641415832647617,0.9053418729348441,0.5328592260145425
231,1.0,0.0,0.30340876871408434,0.10903541897636812,0.2145475239421076,0.21889253077371762,0.31206276711745257,0.7929759733203832,0.24123573067162665,0.6384777333975871,0.7928596372970612,0.054898563796000464
232,0.0,1.0,0.965735552236127,0.0378849273148786,0.15496125075297765,0.1594620392480179,0.28865579006611175,0.23287632115953538,0.45078291810542626,0.1929829716686622,0.20371008764384888,0.29273174013198244
233,0.25,0.0,0.36204337802371533,0.30542780384648466,0.4258958025895014,0.4217842732712246,0.549949191213329,0.17519185553111485,0.2809685024851121,0.05615607950115688,0.2532212758836131,0.4550580706445334
234,0.5,1.0,0.3054825008034096,0.3113098453153161,0.25262752235169605,0.39215766329076523,0.3916455484217435,0.5649175548496238,0.282534417447346,0.17577806994541287,0.6135420788269905,0.433270060212282
235,0.75,0.0,0.5141614473941681,0.12297217466578311,0.37169801053454654,0.3293285267036885,0.5692774019973301,0.7834946921681643,0.287603418844958,0.7203076524039517,0.6408804296204768,0.035461928081953135
